"id","name","area","status","address","tel"
"2Y31100035","成泰數位牙體技術所","新北市淡水區","開業","新北市淡水區北新路184巷9號1樓","26216204"
"2Y07090020","方吾牙體技術所","高雄市大社區","開業","高雄市大社區神農里苗圃巷1號1樓","0988258730"
"2Y31040374","鈦和數位牙體技術所","新北市中和區","開業","新北市中和區建康路174號2樓","0282276099"
"2Y31020523","台灣矯正數位牙體技術所","新北市三重區","開業","新北市三重區萬壽街46之1號1樓","02-28095349"
"2Y32010414","雲樂牙體技術所","桃園市桃園區","開業","桃園市桃園區鎮二街118之4號5樓","（03）3311223"
"2Y03150061","奧米鉫牙體技術所","臺中市烏日區","開業","臺中市烏日區五光路930巷17弄53號","04-23365556"
"2Y12050029","新研牙體技術所","新竹市香山區","開業","新竹市香山區宮口街28巷2弄1號1樓","035384270"
"2Y07310018","鴻成牙體技術所","高雄市楠梓區","開業","高雄市楠梓區惠民路71巷2號5樓之2","07-3640657"
"2Y31040034","寶星牙體技術所","新北市中和區","開業","新北市中和區民享里１５鄰民享街９１-６號５樓","0222231685"
"2Y01170010","鼎立牙體技術所","臺北市信義區","開業","臺北市信義區吳興街284巷22弄94號2樓","27325107"
"2Y03270013","恆昌牙體技術所","臺中市西屯區","開業","臺中市西屯區福興路413號2樓","04-24514589"
"2Y40060017","嘉一牙體技術所","嘉義縣新港鄉","開業","嘉義縣新港鄉宮後村新民路219號","05-3743531"
"2Y31140039","勝億牙體技術所","新北市蘆洲區","開業","新北市蘆洲區集賢路393號11樓","0228480757"
"2Y40060035","美牙牙體技術所","嘉義縣新港鄉","開業","嘉義縣新港鄉古民村古民路156之14號1樓","05-3742957"
"2Y32080023","子騏牙體技術所","桃園市八德區","開業","桃園市八德區仁德路250巷9號1樓",""
"2Y03200039","文山牙體技術所","臺中市大里區","開業","臺中市大里區中興路二段137號1樓",""
"2Y07320069","立聖牙體技術所","高雄市三民區","開業","高雄市三民區建國一路411號7樓","07-2253566"
"2Y03200057","兄弟牙體技術所","臺中市大里區","開業","臺中市大里區永隆八街218號1樓","04-24075787"
"2Y03270022","亞泰牙體技術所","臺中市西屯區","開業","臺中市西屯區黎明路三段465之2號","0988-066563"
"2Y31040089","祐祥牙體技術所","新北市中和區","開業","新北市中和區員山路327巷43號1樓","02-22288268"
"2Y07060022","永昌牙體技術所","高雄市大寮區","開業","高雄市大寮區永芳路46-33號","7827891"
"2Y12010016","昶德牙體技術所","新竹市東區","開業","新竹市東區新興里南大路359巷6號1樓","03-5629160"
"2Y31060054","上立齒技牙體技術所","新北市新莊區","開業","新北市新莊區中正路145之22號7樓","29928964"
"2Y32020018","格拉斯牙體技術所","桃園市中壢區","開業","桃園市中壢區中華路1段644巷30弄3號5樓","03-4341698"
"2Y32010076","銓泰牙體技術所","桃園市桃園區","開業","桃園市桃園區玉山街212巷14弄12號1樓","03-3616731"
"2Y31020087","堅灃牙體技術所","新北市三重區","開業","新北市三重區五華街141巷27號1樓","(02)2857-2035"
"2Y07060040","聖隆牙體技術所","高雄市大寮區","開業","高雄市大寮區琉球里巷尾路90-5號1樓","07-7824206"
"2Y32020027","曜澄牙體技術所","桃園市中壢區","開業","桃園市中壢區龍岡路3段243巷73弄1號1-2樓","03-4682530"
"2Y31050049","盈泉牙體技術所","新北市新店區","開業","新北市新店區新生街31號1樓","29103378"
"2Y37150020","家家榮牙體技術所","彰化縣大村鄉","開業","彰化縣大村鄉村上村中山路二段187巷12號","04-8533363"
"2Y05310074","大華牙體技術所","臺南市永康區","開業","臺南市永康區復華里復華10街45巷10號1樓","06-2029869"
"2Y03280019","健順牙體技術所","臺中市南屯區","開業","臺中市南屯區永順路602號1樓","04-23811975"
"2Y32070018","德寶牙體技術所","桃園市龜山區","開業","桃園市龜山區萬壽路二段904號2樓","03-3295095"
"2Y03100025","勤美牙體技術所","臺中市大雅區","開業","臺中市大雅區大林路363巷13號1樓","04-25680136"
"2Y34100019","維盟牙體技術所","宜蘭縣三星鄉","開業","宜蘭縣三星鄉上將路二段326號","03-9550305"
"2Y07320069","立聖牙體技術所","高雄市三民區","開業","高雄市三民區建國一路411號7樓","07-2253566"
"2Y31150053","日升牙體技術所","新北市五股區","開業","新北市五股區西雲路25號1樓","22925285"
"2Y32010076","銓泰牙體技術所","桃園市桃園區","開業","桃園市桃園區玉山街212巷14弄12號1樓","03-3616731"
"2Y05370034","仁美牙體技術所","臺南市安南區","開業","臺南市安南區城北路268巷27弄22號1樓","仁美牙體技術所"
"2Y31020541","曉燁牙體技術所","新北市三重區","開業","新北市三重區力行路二段136巷37號1樓","02-25858756"
"2Y03190047","威呈牙體技術所","臺中市太平區","開業","臺中市太平區宜欣一街33號1樓","04-22990699"
"2Y12010016","昶德牙體技術所","新竹市東區","開業","新竹市東區新興里南大路359巷6號1樓","03-5629160"
"2Y03270022","亞泰牙體技術所","臺中市西屯區","開業","臺中市西屯區黎明路三段465之2號","0988-066563"
"2Y32070018","德寶牙體技術所","桃園市龜山區","開業","桃園市龜山區萬壽路二段904號2樓","03-3295095"
"2Y03180014","裕祥牙體技術所","臺中市霧峰區","開業","臺中市霧峰區光明路150巷15之1號3樓","04-23330051"
"2Y12010043","勁洋牙體技術所","新竹市東區","開業","新竹市東區復興里經國路一段398巷19號1樓","03-5340266"
"2Y03290131","聯達牙體技術所","臺中市北屯區","開業","臺中市北屯區大連北街46巷42之1號1樓","04-22924267"
"2Y33020012","牙德牙體技術所","新竹縣新埔鎮","開業","新竹縣新埔鎮信義二街29巷5號1樓","03-5882777"
"2Y34010056","揚明牙體技術所","宜蘭縣宜蘭市","開業","宜蘭縣宜蘭市自強新路2號3樓","03-9330105"
"2Y03090060","昇豊牙體技術所","臺中市潭子區","開業","臺中市潭子區中山路一段280號1樓及2樓","04-25321297"
"2Y07320201","永順牙體技術所","高雄市三民區","開業","高雄市三民區昌裕街113號9樓","07-3865306"
"2Y03230037","沅昇牙體技術所","臺中市東區","開業","臺中市東區富貴街45號1樓","04-23603658"
"2Y34100019","維盟牙體技術所","宜蘭縣三星鄉","開業","宜蘭縣三星鄉上將路二段326號","03-9550305"
"2Y07160018","原名牙體技術所","高雄市湖內區","開業","高雄市湖內區福生五街123號","07-6990712"
"2Y07310018","鴻成牙體技術所","高雄市楠梓區","開業","高雄市楠梓區惠民路71巷2號5樓之2","07-3640657"
"2Y32020027","曜澄牙體技術所","桃園市中壢區","開業","桃園市中壢區龍岡路3段243巷73弄1號1-2樓","03-4682530"
"2Y07320363","明記牙體技術所","高雄市三民區","開業","高雄市三民區褒揚街329巷15號1樓","0925963082"
"2Y45050084","展藝牙體技術所","花蓮縣吉安鄉","開業","花蓮縣吉安鄉慶豐村慶北三街591號","03-8547831"
"2Y05310074","大華牙體技術所","臺南市永康區","開業","臺南市永康區復華里復華10街45巷10號1樓","06-2029869"
"2Y12040050","慈恩牙體技術所","新竹市北區","開業","新竹市北區湳中里湳中街68巷5號1樓","03-5340266"
"2Y32100244","辰新牙體技術所","桃園市平鎮區","開業","桃園市平鎮區廣達街87巷15弄1號2樓","0939927139"
"2Y07320247","金輝牙體技術所","高雄市三民區","開業","高雄市三民區建國一路424號1樓及2樓","07-2230943"
"2Y31020505","喬宇牙體技術所","新北市三重區","開業","新北市三重區仁愛街55巷105號1樓","02-29750913"
"2Y31010492","大豐牙體技術所","新北市板橋區","開業","新北市板橋區大豐街74號(1樓)","(02) 29548057"
"2Y39020034","朝日牙體技術所","雲林縣斗南鎮","開業","雲林縣斗南鎮西岐里和平街123號","05-5955400"
"2Y32030023","鴻海牙體技術所","桃園市大溪區","開業","桃園市大溪區一心里文化路129巷21號1樓","03-3884566"
"2Y05350078","長美牙體技術所","臺南市北區","開業","臺南市北區成德里育成路234號1樓","06-2813418"
"2Y31140119","興鴻牙體技術所","新北市蘆洲區","開業","新北市蘆洲區環堤大道176號1樓","02-26188216"
"2Y46010084","禾美牙體技術所","臺東縣台東市","開業","臺東縣台東市志航路一段136號","089-222837"
"2Y01180034","永生牙體技術所","臺北市中正區","開業","臺北市中正區汀州路三段27巷33號","2365-7972"
"2Y39020043","數位牙體技術所","雲林縣斗南鎮","開業","雲林縣斗南鎮西岐里長安路一段42號","05-5975139"
"2Y32080103","育興牙體技術所","桃園市八德區","開業","桃園市八德區福豐南街3號1樓","03-3641420"
"2Y37050034","群益精密牙體技術所","彰化縣員林市","開業","彰化縣員林市惠來里惠明街106巷76弄8號1樓","04-8354860"
"2Y31040196","永福牙體技術所","新北市中和區","開業","新北市中和區景新街238號5樓","02-29438862"
"2Y05350078","長美牙體技術所","臺南市北區","開業","臺南市北區成德里育成路234號1樓","06-2813418"
"2Y32010325","京佳牙體技術所","桃園市桃園區","開業","桃園市桃園區龍安街142之1號7樓","03-3780910"
"2Y01020033","全美牙體技術所","臺北市大安區","開業","臺北市大安區安居街46巷5號7樓","02-27329990"
"2Y03280019","健順牙體技術所","臺中市南屯區","開業","臺中市南屯區永順路602號1樓","04-23811975"
"2Y31140280","品嘉牙體技術所","新北市蘆洲區","開業","新北市蘆洲區永樂街38巷33弄21號1樓","02-22858381"
"2Y37150020","家家榮牙體技術所","彰化縣大村鄉","開業","彰化縣大村鄉村上村中山路二段187巷12號","04-8533363"
"2Y31130122","兆匯牙體技術所","新北市土城區","開業","新北市土城區廣福街29號1樓","(02)22669582"
"2Y07160018","原名牙體技術所","高雄市湖內區","開業","高雄市湖內區福生五街123號","07-6990712"
"2Y07010148","俊冠牙體技術所","高雄市鳳山區","開業","高雄市鳳山區王生明路48巷3號1樓","07-7471957"
"2Y05370061","陶鼎牙體技術所","臺南市安南區","開業","臺南市安南區同安路36巷84弄1號1樓","06-2527145"
"2Y22020131","儀樺牙體技術所","嘉義市西區","開業","嘉義市西區松江二街28號","05-2330806"
"2Y43020015","全美牙體技術所","屏東縣潮州鎮","開業","屏東縣潮州鎮三星里四維路176號","0919867691"
"2Y31080056","新叡牙體技術所","新北市鶯歌區","開業","新北市鶯歌區光復街13號1樓","02-26792051"
"2Y01150081","啟元牙體技術所","臺北市士林區","開業","臺北市士林區士東路132號3樓","28319258"
"2Y31150053","日升牙體技術所","新北市五股區","開業","新北市五股區西雲路25號1樓","22925285"
"2Y03240131","元易牙體技術所","臺中市西區","開業","臺中市西區臺灣大道二段300號3樓之2","04-23210428"
"2Y34010127","松禾牙體技術所","宜蘭縣宜蘭市","開業","宜蘭縣宜蘭市嵐峰路一段185號1樓","03-9359775"
"2Y31130131","綠毛蟲牙體技術所","新北市土城區","開業","新北市土城區明德路一段172號1樓","2260-6101"
"2Y31130122","兆匯牙體技術所","新北市土城區","開業","新北市土城區廣福街29號1樓","(02)22669582"
"2Y07010148","俊冠牙體技術所","高雄市鳳山區","開業","高雄市鳳山區王生明路48巷3號1樓","07-7471957"
"2Y05310172","合美牙體技術所","臺南市永康區","開業","臺南市永康區西灣里大灣路942巷629號1、2樓","0917259752"
"2Y40040024","捷雅牙體技術所","嘉義縣民雄鄉","開業","嘉義縣民雄鄉北斗村北勢子28鄰656號","05-2209641"
"2Y03190092","冠盛牙體技術所","臺中市太平區","開業","臺中市太平區長安東路75號2樓","04-23936126"
"2Y38030072","國揚牙體技術所","南投縣草屯鎮","開業","南投縣草屯鎮碧山路400號","0980-428908"
"2Y31010527","裕豐牙體技術所","新北市板橋區","開業","新北市板橋區中山路二段40巷22弄3號(1樓)","(02) 8953-0966"
"2Y03190109","益盛牙體技術所","臺中市太平區","開業","臺中市太平區長安東路75號3樓","04-23936126"
"2Y31160059","微美數位牙體技術所","新北市泰山區","開業","新北市泰山區明志路3段204巷20號1樓","02-85122015"
"2Y32070081","昇璜牙體技術所","桃園市龜山區","開業","桃園市龜山區萬壽路二段1181號2樓","03-2133712"
"2Y31010492","大豐牙體技術所","新北市板橋區","開業","新北市板橋區大豐街74號(1樓)","(02) 29548057"
"2Y01020140","臻美牙體技術所","臺北市大安區","開業","臺北市大安區敦化南路二段164號4樓","87326655"
"2Y03200039","文山牙體技術所","臺中市大里區","開業","臺中市大里區中興路二段137號1樓",""
"2Y38020012","寰宇牙體技術所","南投縣埔里鎮","開業","南投縣埔里鎮公誠五街3號","049-2933999"
"2Y46010084","禾美牙體技術所","臺東縣台東市","開業","臺東縣台東市志航路一段136號","089-222837"
"2Y03090104","顏輝牙體技術所","臺中市潭子區","開業","臺中市潭子區民族路二段43號1樓","04-25320866"
"2Y31050049","盈泉牙體技術所","新北市新店區","開業","新北市新店區新生街31號1樓","29103378"
"2Y03190092","冠盛牙體技術所","臺中市太平區","開業","臺中市太平區長安東路75號2樓","04-23936126"
"2Y31010232","名采牙體技術所","新北市板橋區","開業","新北市板橋區中山路1段265巷36弄17號1樓","02-29535520"
"2Y32080023","子騏牙體技術所","桃園市八德區","開業","桃園市八德區仁德路250巷9號1樓",""
"2Y31050067","大樂牙體技術所","新北市新店區","開業","新北市新店區國校路78號1樓",""
"2Y07320292","和大牙體技術所","高雄市三民區","開業","高雄市三民區九如一路61號5樓之3","0939516237"
"2Y33020030","新冠牙體技術所","新竹縣新埔鎮","開業","新竹縣新埔鎮中正路535號2樓","0977454335"
"2Y03270264","用心牙體技術所","臺中市西屯區","開業","臺中市西屯區文心路三段236號11樓","04-23150498"
"2Y32100244","辰新牙體技術所","桃園市平鎮區","開業","桃園市平鎮區廣達街87巷15弄1號2樓","0939927139"
"2Y03010099","阜康牙體技術所","臺中市豐原區","開業","臺中市豐原區中正路737巷33號1樓","0963-152538"
"2Y07320363","明記牙體技術所","高雄市三民區","開業","高雄市三民區褒揚街329巷15號1樓","0925963082"
"2Y01120065","永春牙體技術所","臺北市南港區","開業","臺北市南港區成福路171巷22弄1號1樓","0912640097"
"2Y12010114","鈦一雅緻牙體技術所","新竹市東區","開業","新竹市東區文華里田美一街27號2樓","03-5353232"
"2Y32070107","奇琳數位牙體技術所","桃園市龜山區","開業","桃園市龜山區文化一路256號2樓","0961109873"
"2Y01190101","釉質牙體技術所","臺北市萬華區","開業","臺北市萬華區漢口街2段73號11樓之5","0989-721730"
"2Y31020541","曉燁牙體技術所","新北市三重區","開業","新北市三重區力行路二段136巷37號1樓","02-25858756"
"2Y31030029","信全牙體技術所","新北市永和區","開業","新北市永和區秀朗路一段216號2樓","02-29251387"
"2Y31130033","志盛牙體技術所","新北市土城區","開業","新北市土城區學府路1段143巷20弄8號1樓","02-22643390"
"2Y31150026","暉揚牙體技術所","新北市五股區","開業","新北市五股區五福路122號11樓","2293-8889"
"2Y39010010","山田牙體技術所","雲林縣斗六市","開業","雲林縣斗六市自由路19號",""
"2Y03290015","富山牙體技術所","臺中市北屯區","開業","臺中市北屯區旱溪東路三段16巷5號","04-24362777"
"2Y01110023","亞緻牙體技術所","臺北市內湖區","開業","臺北市內湖區瑞光路26巷20弄26號2樓","27987996"
"2Y22020033","佑銓牙體技術所","嘉義市西區","開業","嘉義市西區劉厝路265號","05-2357989"
"2Y22020051","優良牙體技術所","嘉義市西區","開業","嘉義市西區磚瑤里玉康路362號","2363686"
"2Y37140015","宏俊精密牙體技術所","彰化縣芬園鄉","開業","彰化縣芬園鄉圳墘村碧園路2段341號","049-2527637"
"2Y07320041","富康牙體技術所","高雄市三民區","開業","高雄市三民區民族一路702之2號20樓之2","07-3463920"
"2Y31010214","立煒牙體技術所","新北市板橋區","開業","新北市板橋區中正路216巷54號4樓","02-8968-3138"
"2Y05370105","全清牙體技術所","臺南市安南區","開業","臺南市安南區府安路五段98巷56弄6號1樓","06-2596696"
"2Y31080065","奇恩牙體技術所","新北市鶯歌區","開業","新北市鶯歌區文化路234號1樓","86780527"
"2Y45050075","東星牙體技術所","花蓮縣吉安鄉","開業","花蓮縣吉安鄉慶豐村8街138號","03-8540961"
"2Y03190136","式裕牙體技術所","臺中市太平區","開業","臺中市太平區中山路一段322巷1號1、2樓","04-23923519"
"2Y31140217","心業牙體技術所","新北市蘆洲區","開業","新北市蘆洲區長安街285巷3號7樓","28475251"
"2Y31040356","華維牙體技術所","新北市中和區","開業","新北市中和區和平路200巷35弄15號2樓","0926784980"
"2Y31030029","信全牙體技術所","新北市永和區","開業","新北市永和區秀朗路一段216號2樓","02-29251387"
"2Y07320096","名生牙體技術所","高雄市三民區","開業","高雄市三民區民族一路76號5樓","07-3805766"
"2Y32100119","凱弘牙體技術所","桃園市平鎮區","開業","桃園市平鎮區正義路81巷2弄10號1樓","03-4572757"
"2Y01180016","盛豐牙體技術所","臺北市中正區","開業","臺北市中正區泉州街37號2樓","23038028"
"2Y43010028","佰藝牙體技術所","屏東縣屏東市","開業","屏東縣屏東市廣東路433巷6號","7363365"
"2Y22020088","尚品牙體技術所","嘉義市西區","開業","嘉義市西區新民路499巷10號","2354077"
"2Y32100048","信成牙體技術所","桃園市平鎮區","開業","桃園市平鎮區湧光路292巷3號2樓","03-4696540"
"2Y01170047","全海牙體技術所","臺北市信義區","開業","臺北市信義區松隆路123巷25號7樓","27661133"
"2Y40070013","陶宇牙體技術所","嘉義縣六腳鄉","開業","嘉義縣六腳鄉雙涵村8鄰65之7號","05-3805340"
"2Y05330012","昌和牙體技術所","臺南市南區","開業","臺南市南區永成路三段25巷26號1樓","06-2652560"
"2Y40070022","高群牙體技術所","嘉義縣六腳鄉","開業","嘉義縣六腳鄉蒜南村12鄰530號","05-3806570"
"2Y31010116","育群牙體技術所","新北市板橋區","開業","新北市板橋區新生街87巷24號5樓","02-2960-2975"
"2Y05370105","全清牙體技術所","臺南市安南區","開業","臺南市安南區府安路五段98巷56弄6號1樓","06-2596696"
"2Y37230032","丹翌牙體技術所","彰化縣芳苑鄉","開業","彰化縣芳苑鄉建平村二溪路草二段新興巷1弄16號2樓","04-8861737"
"2Y34010065","詠美牙體技術所","宜蘭縣宜蘭市","開業","宜蘭縣宜蘭市大福路1段93號","03-9306496"
"2Y11030023","富悅牙體技術所","基隆市暖暖區","開業","基隆市暖暖區八堵路8之3號","02-24633336"
"2Y31050183","鑫鎂牙體技術所","新北市新店區","開業","新北市新店區安民街379巷5號1樓","02 86663301"
"2Y07380047","翔鴻牙體技術所","高雄市小港區","開業","高雄市小港區青山街71巷22號1樓","8013379"
"2Y31010518","佳正牙體技術所","新北市板橋區","開業","新北市板橋區四川路一段339巷11之1號(2樓)","(02) 2954-5252"
"2Y05320070","嘉新牙體技術所","臺南市東區","開業","臺南市東區裕農里東寧路510巷15號1樓","06-2372822"
"2Y32010209","源昇牙體技術所","桃園市桃園區","開業","桃園市桃園區昆明路138巷30號1樓","03-3636645"
"2Y31150026","暉揚牙體技術所","新北市五股區","開業","新北市五股區五福路122號11樓","2293-8889"
"2Y43010028","佰藝牙體技術所","屏東縣屏東市","開業","屏東縣屏東市廣東路433巷6號","7363365"
"2Y32020107","麗雅牙體技術所","桃園市中壢區","開業","桃園市中壢區龍昌路216巷1號1樓","03-4372389"
"2Y31020167","永明牙體技術所","新北市三重區","開業","新北市三重區自強路三段87巷14號1樓","02-2286-5055"
"2Y07360081","冠諺齒研牙體技術所","高雄市前鎮區","開業","高雄市前鎮區育樂路20號8樓之16","07-7163353"
"2Y03240033","佳美牙體技術所","臺中市西區","開業","臺中市西區篤行路185號5樓15","04-22017441"
"2Y12040032","博旺牙體技術所","新竹市北區","開業","新竹市北區南寮里東大路三段403巷17弄27號1樓","03-5332179"
"2Y31010214","立煒牙體技術所","新北市板橋區","開業","新北市板橋區中正路216巷54號4樓","02-8968-3138"
"2Y03290104","嘉豐牙體技術所","臺中市北屯區","開業","臺中市北屯區中清東一街2號1樓","04-22927130"
"2Y32010209","源昇牙體技術所","桃園市桃園區","開業","桃園市桃園區昆明路138巷30號1樓","03-3636645"
"2Y31050085","鑫美牙體技術所","新北市新店區","開業","新北市新店區永業路51巷1號1樓","02 22113603"
"2Y31030118","篤信牙體技術所","新北市永和區","開業","新北市永和區自由街64號11樓之3、之4","02-29298275"
"2Y31070023","大洋牙體技術所","新北市樹林區","開業","新北市樹林區日新街11號3樓","02-26832597"
"2Y03230046","名一牙體技術所","臺中市東區","開業","臺中市東區東英六街76巷2號4樓","04-22133474"
"2Y39060010","宏鑫牙體技術所","雲林縣北港鎮","開業","雲林縣北港鎮太平路247號","05-7831201"
"2Y31010269","元佐牙體技術所","新北市板橋區","開業","新北市板橋區中正路216巷39之3號4樓","02-29608822"
"2Y32080096","金田牙體技術所","桃園市八德區","開業","桃園市八德區大明街40號1樓","03-3669472"
"2Y31010250","銳齊牙體技術所","新北市板橋區","開業","新北市板橋區三民路2段正隆巷20號1樓","02-2954-6834"
"2Y34010065","詠美牙體技術所","宜蘭縣宜蘭市","開業","宜蘭縣宜蘭市大福路1段93號","03-9306496"
"2Y31040203","東華牙體技術所","新北市中和區","開業","新北市中和區安邦街89號1樓","0282457863"
"2Y45050048","信記牙體技術所","花蓮縣吉安鄉","開業","花蓮縣吉安鄉吉安路二段371號","038527675"
"2Y31020210","時代牙體技術所","新北市三重區","開業","新北市三重區頂崁街210巷23弄7號5樓","2986-7668"
"2Y31010554","日新牙體技術所","新北市板橋區","開業","新北市板橋區篤行路二段161巷4號10樓","02-26872572"
"2Y07350058","三暘牙體技術所","高雄市苓雅區","開業","高雄市苓雅區中正二路22號6樓之2","07-2221231"
"2Y03290275","奇立牙體技術所","臺中市北屯區","開業","臺中市北屯區新興路6巷13號1樓","04-24262428"
"2Y03280144","蓁鎂牙體技術所","臺中市南屯區","開業","臺中市南屯區大進街1號2樓之1","04-24716423"
"2Y35040012","鑫昌牙體技術所","苗栗縣竹南鎮","開業","苗栗縣竹南鎮海口里5鄰光德路313號1樓","475190"
"2Y39010047","皇品牙體技術所","雲林縣斗六市","開業","雲林縣斗六市明德里5鄰鎮北路686巷60弄1-42號1樓","05-5510688"
"2Y43010073","維新牙體技術所","屏東縣屏東市","開業","屏東縣屏東市中正路718號1樓","0989296767"
"2Y31040221","立大牙體技術所","新北市中和區","開業","新北市中和區民利街68巷2弄6號1樓","0222259308"
"2Y01150072","天成牙體技術所","臺北市士林區","開業","臺北市士林區中山北路五段829巷37號2樓","02-28314852"
"2Y01200077","尚豐牙體技術所","臺北市文山區","開業","臺北市文山區興德路6巷6號","0910151088"
"2Y31070023","大洋牙體技術所","新北市樹林區","開業","新北市樹林區日新街11號3樓","02-26832597"
"2Y39010038","美齒牙體技術所","雲林縣斗六市","開業","雲林縣斗六市明德里萬年路141巷21弄17號","5515637/0931946283"
"2Y32070090","永光牙體技術所","桃園市龜山區","開業","桃園市龜山區楓樹路95號1樓","03-3193228"
"2Y12010105","天野牙體技術所","新竹市東區","開業","新竹市東區復中里中央路219號2樓","03-5318111、0968654111"
"2Y32020198","睿騏牙體技術所","桃園市中壢區","開業","桃園市中壢區大圳路2段193巷68號1樓","03-4257333"
"2Y07360081","冠諺齒研牙體技術所","高雄市前鎮區","開業","高雄市前鎮區育樂路20號8樓之16","07-7163353"
"2Y31140306","和安牙體技術所","新北市蘆洲區","開業","新北市蘆洲區中山一路61巷28號2樓","0979286726"
"2Y37140015","宏俊精密牙體技術所","彰化縣芬園鄉","開業","彰化縣芬園鄉圳墘村碧園路2段341號","049-2527637"
"2Y31010250","銳齊牙體技術所","新北市板橋區","開業","新北市板橋區三民路2段正隆巷20號1樓","02-2954-6834"
"2Y31040203","東華牙體技術所","新北市中和區","開業","新北市中和區安邦街89號1樓","0282457863"
"2Y32010129","民富牙體技術所","桃園市桃園區","開業","桃園市桃園區民富二街68號7樓","03-3336166"
"2Y03240033","佳美牙體技術所","臺中市西區","開業","臺中市西區篤行路185號5樓15","04-22017441"
"2Y07350156","兔子牙體技術所","高雄市苓雅區","開業","高雄市苓雅區凱旋三路615號1樓","0975071222"
"2Y07380056","百雅特牙體技術所","高雄市小港區","開業","高雄市小港區宏平路658號12樓.660號12樓","0955554830"
"2Y07100021","大一牙體技術所","高雄市鳥松區","開業","高雄市鳥松區澄明街96巷13號4樓","07-3705265"
"2Y12040032","博旺牙體技術所","新竹市北區","開業","新竹市北區南寮里東大路三段403巷17弄27號1樓","03-5332179"
"2Y05050064","明德牙體技術所","臺南市佳里區","開業","臺南市佳里區建南里仁愛路420號1樓","06-7210129、0988279523"
"2Y31020434","馥群數位牙體技術所","新北市三重區","開業","新北市三重區名源街6號1樓","02-2981-8021"
"2Y01170145","栞德牙體技術所","臺北市信義區","開業","臺北市信義區基隆路2段133號6樓","02-26417786"
"2Y01170047","全海牙體技術所","臺北市信義區","開業","臺北市信義區松隆路123巷25號7樓","27661133"
"2Y03010062","吉立牙體技術所","臺中市豐原區","開業","臺中市豐原區永康路213巷22號1樓","04-25228878"
"2Y32080167","優科牙體技術所","桃園市八德區","開業","桃園市八德區瑞豐里5鄰豐成街17號3樓","0966-622068"
"2Y31110059","藝軒牙體技術所","新北市汐止區","開業","新北市汐止區建成路57巷98號1樓","86915813"
"2Y01190085","尚美牙體技術所","臺北市萬華區","開業","臺北市萬華區柳州街47號5樓","02-23311596.0955478287"
"2Y31150062","鼎元牙體技術所","新北市五股區","開業","新北市五股區水碓一路14號6樓","0963082718"
"2Y31140217","心業牙體技術所","新北市蘆洲區","開業","新北市蘆洲區長安街285巷3號7樓","28475251"
"2Y32040083","金彧牙體技術所","桃園市楊梅區","開業","桃園市楊梅區民富路3段924巷35號1樓","03-4727621"
"2Y31020434","馥群數位牙體技術所","新北市三重區","開業","新北市三重區名源街6號1樓","02-2981-8021"
"2Y31020425","暷溢牙體技術所","新北市三重區","開業","新北市三重區大智街94之1號2樓","(02)8988-2659"
"2Y43010073","維新牙體技術所","屏東縣屏東市","開業","屏東縣屏東市中正路718號1樓","0989296767"
"2Y32070072","尚翊牙體技術所","桃園市龜山區","開業","桃園市龜山區文化二路34巷14弄29號7樓","0930663676"
"2Y32060021","璞實牙體技術所","桃園市大園區","開業","桃園市大園區埔心街199號1樓","03-3864308"
"2Y05380067","新豐牙體技術所","臺南市安平區","開業","臺南市安平區天妃里安北路16巷17弄58號1樓","06-2289883"
"2Y01200077","尚豐牙體技術所","臺北市文山區","開業","臺北市文山區興德路6巷6號","0910151088"
"2Y03290328","允辰牙體技術所","臺中市北屯區","開業","臺中市北屯區文昌東十街29號1樓","04-22315828"
"2Y31080065","奇恩牙體技術所","新北市鶯歌區","開業","新北市鶯歌區文化路234號1樓","86780527"
"2Y31010518","佳正牙體技術所","新北市板橋區","開業","新北市板橋區四川路一段339巷11之1號(2樓)","(02) 2954-5252"
"2Y07080042","建燁數位牙體技術所","高雄市仁武區","開業","高雄市仁武區八德西路2030號1樓","07-3731405"
"2Y31040310","新美牙體技術所","新北市中和區","開業","新北市中和區建一路249號9樓","0282280900"
"2Y31010554","日新牙體技術所","新北市板橋區","開業","新北市板橋區篤行路二段161巷4號10樓","02-26872572"
"2Y01090071","上揚牙體技術所","臺北市大同區","開業","臺北市大同區環河北路2段115號4樓","02-25996566"
"2Y31040329","弘邑齒牙牙體技術所","新北市中和區","開業","新北市中和區中正路338號15樓","0930000758"
"2Y22020088","尚品牙體技術所","嘉義市西區","開業","嘉義市西區新民路499巷10號","2354077"
"2Y31010116","育群牙體技術所","新北市板橋區","開業","新北市板橋區新生街87巷24號5樓","02-2960-2975"
"2Y31130079","藝宣牙體技術所","新北市土城區","開業","新北市土城區延和路105巷1弄5號8樓","22642466"
"2Y01170038","力儀牙體技術所","臺北市信義區","開業","臺北市信義區莊敬路391巷2弄20號(1樓)","27235196"
"2Y12040087","永旭牙體技術所","新竹市北區","開業","新竹市北區文雅里竹光路78巷11弄2號1樓","0937347732"
"2Y43010108","瓏語牙體技術所","屏東縣屏東市","開業","屏東縣屏東市豐榮街14巷33弄8號2樓","08-7365097"
"2Y05330012","昌和牙體技術所","臺南市南區","開業","臺南市南區永成路三段25巷26號1樓","06-2652560"
"2Y32040083","金彧牙體技術所","桃園市楊梅區","開業","桃園市楊梅區民富路3段924巷35號1樓","03-4727621"
